-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-5.000000000000000000e+00,4.999999991027167745e+00
-1.148779962533647447e+00,1.148779962533647225e+00
-1.148779962533647447e+00,1.148779962533647225e+00
-1.148779962533647447e+00,1.148779962533647225e+00
-1.148779962533647447e+00,1.148779962533647225e+00
-1.148779962533647447e+00,1.148779962533647225e+00
